ra,dec,gaia_g_mag,gaia_parallax,sdss_z,separation_arcsec
253.587776320645,35.19687847185826,18.129751,-0.1044361125063195,1.502469,0.10608098350044604
253.42278557703216,34.82201092315185,16.53934,0.7791896650150932,1.402175e-05,0.19190182113235543
253.35732430219255,34.70816107222887,15.869571,0.6179410360290487,-0.00017378708,0.09471564961597226
253.09183195251052,34.76142042487056,15.278209,0.3811802298545604,-0.00014439833,0.03850592491268695
253.11502747710162,34.788844725252375,17.065039,0.20138908713298104,-0.00017632384,0.08665622578584928
252.96174781212522,34.60630176960596,15.402584,0.227002078211978,-0.00061056117,0.10923031632077465
252.96107678145754,34.9715392582157,18.983803,0.12845643563758996,1.66609,0.03430692456937686
252.78685936668938,34.94270559114176,18.207523,-0.1288981744665303,1.5422235,0.012413383401483338
253.039295264559,35.17691330469632,15.469203,0.12344909240528767,-0.0012614566,0.1641954199960609
252.7603397991443,35.29939833106341,16.855024,0.23444945731982564,-0.00020730731,0.11814793208684446
253.85397720794904,34.868534177347705,18.373919,-0.0043283645703568185,0.032058064,0.009272242547509062
253.34417141570688,35.35993541855642,16.651215,0.25618080774204727,7.755287e-05,0.15932689157891664
253.48371568715368,35.25529297270869,18.317501,-0.7100696172891903,0.03727098,0.0746939725831261
253.1534982453061,35.57688262240525,19.013988,5.326701250895512,-6.218734e-05,0.9222011734405233
254.79643855650968,33.670883148366876,17.203718,0.10879832206113502,-0.0007911301,0.07712259215097343
254.79336906337915,32.75327822976413,15.986942,0.811245321988056,-6.1241364e-05,0.09265078679671047
254.70291959198957,33.43271430074966,15.293028,0.29729108216142186,-0.00024752461,0.060129796915994564
254.84069392993052,33.111978621137794,16.060282,0.20601518821049208,-0.00031006313,0.14651172008546745
254.64877605028155,33.115039405224735,16.970078,0.47045180633493566,-0.00027693648,0.10877214427664765
254.28660447519601,33.74432311980941,18.974445,-0.2812842104139101,1.4286059,0.05605562243252259
254.33588986744869,33.51265922042265,15.062279,0.2714909981606005,-0.0005666975,0.08657276815595905
254.35848693223636,33.41130311865319,18.949518,-0.07435959684262888,0.87230504,0.017459410817032308
254.57663661282405,33.33080483365947,17.44572,-0.133828774245798,0.71664983,0.07988886647043422
254.11574140630464,34.0404794595123,16.230787,3.339081712576022,-8.700237e-06,0.554045592098559
254.010540339149,33.92682214082408,18.23209,-0.044576533874215646,1.5018815,0.04781827216544395
253.5939064800873,33.82157048698589,17.353836,0.2089483665898423,-0.0010280419,0.19293427251579917
253.73056269268446,34.71951368689607,18.559225,-0.12165668867091417,0.030252442,0.036921105404181594
253.42021982680492,34.38414739407428,15.457361,0.07795366708276527,-0.00035318968,0.2185448042527529
254.1969597930473,34.17565738726906,18.316433,0.12096227485949518,1.0822773,0.08742045759363769
254.55047062197133,34.16966411673344,18.011627,-0.1879130011227774,1.6641858,0.033568867736464295
254.41470032942757,34.191356103835474,18.340092,-0.19430278195795667,0.7052636,0.030927649832200504
252.66710313420435,30.97769211450058,18.715137,0.006563016320377507,1.6316991,0.07465848887423289
252.9040586176989,30.719258594586186,16.298376,0.41379648088242676,5.7157104e-05,0.019924185064027215
253.2517709116763,30.21335180309214,17.1692,0.533448921510679,-0.0007658452,0.38256585926091646
254.25693279493328,33.60871961810737,18.982725,-0.18142474455977983,2.3924227,0.1305016084616145
253.70630136224293,34.28725770542684,17.014666,0.891016719997434,-0.00011599908,0.09115602538187564
253.52679686890338,33.62588259628604,17.550983,0.9707946910459629,-6.623386e-05,0.1255532520190933
253.3390420664714,33.23132433906485,19.320011,2.6942656453622873,3.8272734,0.09783399254159053
253.24903177698278,33.586673815654805,16.865376,1.1178736552389372,-0.0001456653,0.05002104483776246
252.24317280596972,34.01665180183171,17.686852,0.0800657451803439,2.1435196,0.04441827707882694
252.71285268652818,34.7196348482096,18.636011,-0.011844738856606309,2.004558,0.04001431805862841
253.23501300823594,35.3237671121639,16.844229,0.9906685799581137,-0.00014304924,0.141865133602036
253.4413212263772,34.704044637294224,17.192705,0.8054792881348914,1.08723125e-05,0.098572585548308
254.37813299966004,31.515511681855614,16.96173,0.6919673385123069,-5.6535468e-05,0.07976299925358771
253.99798748528912,32.01813907125376,18.935379,-0.10991302419599722,3.2527235,0.10245965723430628
253.91216268706344,32.01039572201735,18.547548,-0.14253306934674012,2.1943495,0.05415139102877059
253.37114646032595,31.333748887763257,17.374165,0.693320744213686,-7.8182675e-05,0.0727016424278882
253.4411550610049,31.375958318926532,17.202755,0.8848704150071606,-0.00019709342,0.12939030234036283
253.23274840936955,32.14759167828522,16.708635,1.0328478204931775,-4.825001e-05,0.0625515882902603
253.21655310664335,32.75736640816905,16.712503,1.000179690177551,-4.5336597e-05,0.13924858870635595
253.5592018066604,32.57000961549036,17.126541,0.9282830241143143,-0.00011610625,0.18124006769680018
254.13828384069774,32.77223381206142,19.035576,2.7651496248606415,-0.00010240946,0.033742106791494676
253.98895739283753,32.30153113251884,17.669584,-0.0020431751491246652,1.33843,0.03998540370200464
254.40713384408454,32.567605853585356,16.578987,0.9479418588521312,3.9581846e-05,0.13430368670599319
254.86839548811804,32.745311931997385,18.673477,-0.00016057850498374382,2.9605362,0.04740942475859652
255.07158097304804,32.95172205278181,17.571386,0.07370266092057097,0.9008453,0.046219902825875285
253.16805746182158,30.1641213847657,18.88361,-0.06937152720391593,1.9220603,0.028530436630324247
253.37462762158043,31.132464541619715,17.248875,-0.022760981943904832,1.2969332,0.04290813892397432
252.29688510967696,30.92141591760386,16.958136,0.9974571251611472,-0.00019479894,0.04827775086864039
251.56078776558073,31.72646453061362,17.216713,0.4789478672915517,-0.00029680153,0.008784868982680757
251.81928054286533,31.548477070188973,18.48283,0.006861392870074805,2.4920259,0.05224871132688647
251.93417518138972,31.676262402916024,19.381159,14.678932116803988,-0.00031739508,0.5814142109731523
252.10933024056632,31.439642513897926,17.972914,0.1382509305251063,1.9790068,0.03044962409881368
252.12457770240815,32.17497408977618,18.531223,3.649475063681822,5.5695862e-05,0.06254491893998976
252.45868380287553,31.405997478459152,18.887243,3.1546143053822937,6.281272e-05,0.13804011574677305
252.37542017045257,31.93092685083228,16.80478,1.1784127363331725,-1.6260052e-06,0.11186535402165207
253.6456111258699,31.714310591238558,18.896635,0.18974731211222057,0.90557736,0.027645718660386245
252.17228102661167,33.172725836802236,18.881935,4.110250422309686,0.002426296,0.3285657598430935
252.0524625538654,33.198281822829436,18.661526,3.1755402651190328,1.7772783e-05,0.3667903237431591
252.12112519316202,32.58664724787107,19.113644,17.525657784523336,-6.1922634e-05,0.3569371075363388
252.0412188632711,33.520426271126325,17.187311,1.1370935902117147,-0.00012966496,0.14920291146359266
251.6830969455301,32.171901882411966,18.11589,4.406924150852887,-0.00015620625,0.10168985298175132
251.47612366748564,33.28809227843285,18.718035,-0.14430464104867435,2.4757786,0.08783458876309767
251.43311466168075,33.485890341897225,19.694725,4.5061267774514215,0.00017234626,0.29292643246944083
251.37982543422382,32.03485091185806,18.50698,-0.02342933538657341,1.9526337,0.03934832938710793
251.04829256821077,33.01982734872417,19.224937,1.9751696392088158,-7.922324e-05,0.10209419554648252
251.42574638395794,33.61991265477328,18.681267,0.09977174995412545,2.8830943,0.039677754629482226
252.21161709012492,34.306189541195955,18.815851,0.08555670057221211,2.324736,0.08160836543495048
252.45825194606545,34.023711995344826,18.55687,-0.1806381953362763,2.1941257,0.06772214469481014
252.73022305829366,34.3049956847517,20.032145,6.121481148535976,-0.000115558796,0.37319331147833984
252.69976761019993,34.50929332390127,18.571331,-0.021198190944391744,1.8113483,0.054888738726530245
255.61608422419695,32.65555144804814,17.634054,0.05086669080599187,-0.00051191077,0.10515636456222373
254.95496733353596,32.71280945389405,16.88212,2.39506612262044,-0.0001428314,0.47330293684963204
253.9971541420767,32.173904841212355,18.494608,-0.08877796832879661,1.8999785,0.07560128877946531
253.96624628064114,32.416892234864385,17.785992,0.05008412656866436,1.134679,0.07938475369236689
253.48194119637085,33.875623152329894,17.175451,0.06554127409922167,0.00053106097,0.03435012717551361
253.6300982695143,30.949834024426373,18.718573,5.656802615744596,0.00027852564,0.19394210501369016
252.35691561338393,31.159101567037986,18.401724,3.5553882099308556,3.0296527e-05,0.4153341069998166
253.09223037482033,32.370617853805136,17.888817,4.651681370605188,7.019694e-06,0.48520773361194464
253.1778701932503,32.266262852508866,17.59058,-0.07100311411560804,-0.0008032198,0.10072264232950243
253.28614619348357,32.53594780531685,17.573936,0.12224929491616755,-0.0007469786,0.044469018988605565
253.06360440018852,31.901338835884022,17.486103,0.005666800969620774,-0.00013804651,0.03299488143733634
252.53825991117932,32.3292720169956,18.5453,-0.13488132272664832,3.1668236,0.08652912431653685
252.18043776687708,34.119069030666346,17.466877,-0.10161696353346886,2.4631724,0.02731996484226234
253.6497656348813,32.624313682480526,17.098186,0.49197293127653985,-0.0001420998,0.04362435829001822
253.81843204957863,32.87972435732829,16.913858,0.8698489305838628,-6.14365e-05,0.049502975416438985
253.61660320314303,32.78758282573513,16.000965,0.4448870319546313,0.000114111834,0.23123065403739376
253.93650824571435,32.767055513378686,16.787384,0.5827156933823889,-0.00014040415,0.43520884724469316
253.67107017873755,33.11081555236027,16.439232,0.577697806080723,-0.0005201801,0.510135689333924
253.7248650229601,32.91980036153134,17.39796,0.2011312159179762,-0.0008226064,0.04824212234948213
253.7375011767537,32.902721465895965,17.580803,0.4043504603903828,-0.0007653149,0.13664169924589434
254.0547288640779,32.970249291967974,17.490417,0.5314163074305175,-0.00032145318,0.085498229808879
254.11969550290956,33.046641316965164,17.638428,0.29630523549921206,-5.321783e-05,0.07930269046181711
254.10565012740398,33.83353927199078,17.003487,-0.007828290315284328,-0.000696314,0.029638829302063102
254.0038777555203,33.3694507934961,17.601803,0.13967462511399903,-0.00056441233,0.05355853103678762
254.0070823757184,33.34540678245468,16.384249,0.046146796512382106,-0.00043688292,0.07847884069753003
254.4543911178124,33.538081749035875,15.757595,0.052444196550781315,-0.0004658561,0.031664597405717296
254.1713058364124,33.760429484566885,15.529711,0.15016665613929148,-0.0006967697,0.06543036659184324
254.0294328545829,33.244883834793995,16.253706,0.5730558887153792,-0.0003797418,0.0688425843648756
254.2249873744495,33.659645859909446,16.552454,-0.3885994426384175,-0.00032717813,0.05456977452811667
254.51373014034633,33.45451603334289,16.518621,0.7881484069694702,0.0001692099,0.20097405202819893
254.3784223832629,33.53874716897804,16.358877,0.7929253675070993,-0.00020921706,0.04524123605241092
253.37488844500464,33.10285115493766,16.688997,0.7688773176506364,-0.0002165215,0.10767682664166153
253.45639112707042,33.105739355055256,16.917723,0.02821144609852595,-0.0008186743,0.10305596642083022
253.31150909367335,32.96700153353729,17.034565,0.3552681070887213,1.38352825e-05,0.04855648933450189
253.52439985420196,32.670802863659745,16.18177,0.18571032109667243,-0.00081436476,0.09755494151921126
253.4521911471858,32.767915431493684,16.074354,0.10662388963205459,-0.00014412856,0.16783428725644206
253.24427875461035,32.72349837421212,15.613226,0.7429563387571674,-0.00026543476,0.1274415623934201
253.4262419117059,32.85719195015318,16.814003,0.026502093306285973,-0.0010179541,0.08493815541713667
253.52690864207327,32.77850151669389,17.301565,0.5416537592603229,-5.4682238e-05,0.0068341692205171715
253.32337584811017,32.56024516800091,17.63338,0.3170027836909917,-0.00044955846,0.3500197806248492
253.9277699454077,33.5269657633006,16.68973,0.5810301617534905,0.00017489002,0.04405242246792141
253.84312148081364,33.34382596781346,16.66018,0.6420411885437195,7.1364426e-05,0.022167808990911878
253.7852385821419,33.22703808451635,15.746441,0.23472652098739508,-0.0005886683,0.0269118764984499
253.96042103010478,33.63773976512492,16.455135,0.14491239671400408,-0.0005362073,0.193009938539694
253.64995648466012,33.93061686514828,17.2488,0.5603495585755339,-3.7797145e-05,0.1903209699706943
253.1008596029669,32.42032499135374,17.24305,0.03139702379301219,-1.0291717e-05,0.062087121170221346
253.21823981674723,32.735146407175314,17.10657,1.0320356289194046,-6.834541e-05,0.25239717115013
252.93813970327523,32.52834055491831,17.422297,0.18807093351922713,-0.00010167403,0.07300237867191028
252.99610949816707,32.46237284450561,15.949112,1.1072238289634397,-0.0005110392,0.2721120424798949
253.10029685917254,32.517654272498746,16.250559,0.12350961249510625,-0.00025947113,0.0925251972811371
252.92527725480306,32.73247918066183,16.793322,0.6591423566894834,-0.00028603515,0.10957472439572472
252.95039687561385,32.810705052155015,16.957947,0.17397468976986533,-0.00048042944,0.0570234621613881
253.07620621699243,32.7013428284625,16.961437,0.6725082489656631,-0.00046132173,0.600669712001011
253.12660965355033,33.07065285952872,17.520784,0.5716998691601735,-0.00022486864,0.3515064465793068
253.19960361771035,33.569891821321626,16.717434,0.17578880157644589,-0.00042711222,0.20994861634446607
253.55286061150105,33.445308140651804,17.494543,0.03418574400847319,-0.0003642873,0.12831422570335022
253.47423699059806,33.32114538605666,16.098524,0.16843067613664556,-0.00014908078,0.08222825413041099
253.46142574697186,33.41264334708748,16.364857,-0.01323489044411072,-0.00058231154,0.04827404336293243
253.42137170021778,33.62274694118252,16.640293,0.5499570903521067,-0.00083195255,0.3739257849211625
253.38945201318208,33.761760859111725,17.444696,0.045443344700183304,-0.000581284,0.028927250873220196
253.58213673027805,33.256419296417974,17.594358,0.541251305551968,-0.0004147131,0.024712066630517806
253.32819150845452,33.932390486503564,16.963726,0.4536768476899048,-0.00014332056,0.3144805445257502
252.64834993653102,32.87064471760882,16.930597,0.144896169612797,-0.00048332528,0.06287053846485678
252.73823907139092,32.615211626168936,17.189753,1.035464699546508,-2.8761368e-05,0.14680742588031073
252.78104954590995,32.75135613154266,15.877251,0.9329291655017213,-6.685026e-05,0.11669583282217204
252.90528449157145,33.00797905548653,15.617014,0.025814147309145767,-0.0009892224,0.038656046187720346
252.63233706656126,33.02181513677495,17.017525,0.3784812748411355,6.677507e-06,0.08154670160635259
252.79851197358371,32.948001606502274,17.248003,0.292843013823121,-0.0008122283,0.1858790531176652
253.08961318771892,33.15455245699357,17.403812,0.5251887927186754,-0.00045969686,0.2483783267721607
253.0139421997112,33.633864171815546,17.610313,-0.14765526183799885,-0.0010093915,0.03953071442310707
252.9008041468278,33.679663001945606,16.1986,0.21106309564049872,-0.0006957476,0.08040322388249499
253.10946057279224,33.69481648465416,15.319369,1.361335098602751,2.035783e-05,0.21863579457727778
253.0860887919858,33.78468014985083,15.770229,0.04091553892004504,-0.000109783585,0.12791056817819974
252.9965971416771,33.78884117274723,16.921339,0.09315033266751258,-0.00068005495,0.11406180514007973
252.98367931174096,33.583674727670825,17.34962,0.29584375199525137,-0.00018763934,0.026261630982551555
252.90703374943766,33.57734504884712,17.53316,0.5441647680918016,-8.438862e-06,0.06525757237234883
252.89137174524626,33.619423487791416,17.546854,0.24984629005245496,-0.0005599648,0.07221018178294696
252.5496383001852,33.353954437324354,17.457462,0.13358190817674623,-0.0005015522,0.06939763982748778
252.74778326237396,33.328826742888445,17.507616,-0.01338655678999627,-0.00067565165,0.06079339033233119
252.5882108463449,33.817131821973916,17.159136,0.4143312502796297,-3.0441486e-05,0.0573639053281761
252.782361753986,33.8025559798242,17.17478,0.27698747750440444,-0.0007937086,0.30971708093162476
252.65059981728638,33.59821097763889,17.16666,0.892368147202959,-0.00013633168,0.07645467035323833
252.621237999571,33.643565815314375,16.530245,0.15260918392840253,-0.0007081924,0.19270431666226417
252.80802723812545,33.37578277326035,16.850843,0.042680785621611615,-0.0004948512,0.053573505155879886
252.78715286475807,33.38108063797261,16.467133,0.7780768625196519,-6.784397e-05,0.07116040998756798
252.6983060708111,33.63001030266404,16.708122,0.4067214805183867,-0.00042629763,0.485122680664421
252.59337540846215,33.738083724087694,17.132572,0.22554960310048383,-0.00042390727,0.22197246666841572
252.6205126764272,33.88413258882551,17.317904,0.58117994837213,-0.0008907365,0.19624444041613706
252.70508768851008,33.84119000224995,17.341713,0.6136560373414361,-0.0002212514,0.08814424126061943
252.8621546439662,33.64511346370573,17.268953,0.7302611491259667,4.088811e-05,0.046321900897978274
252.2654953921834,33.62810011182249,17.556702,0.08265987673480688,-0.00053537317,0.032304240784201424
252.48644020342854,33.72841395477156,17.272276,0.04550862910507463,-0.00018308686,0.10254473192316978
252.37306233980516,33.77356908968376,17.300743,0.11509124288187697,-0.0009319106,0.15846827256419005
252.50843208937803,33.40295508343773,17.184982,0.476967046242017,-0.00022244759,0.17261387570871703
252.35619458225014,33.3644409070128,17.311546,0.09734282388212269,-0.0008720133,0.05264167697357075
252.37392707193288,33.39609764094574,15.945924,0.35069519720722364,-0.00012942943,0.05271687006041688
252.38957693126372,33.46839738750487,16.245058,0.0248818539722081,-0.00011934802,0.028913002366849096
252.47446003207537,33.63926953921193,17.073925,-0.04844350444096464,-0.0006913416,0.12046556718536067
252.25728538385235,33.916820497478255,17.397594,0.7018551320975865,-6.751992e-05,0.16895252931158597
252.43807571055353,33.92635953129508,17.459503,-0.004336738427049278,-2.7311284e-05,0.05249005339761061
252.35599560556668,33.78053010552409,17.640724,0.3340289379908734,-0.00023240976,0.21531323039279718
252.51830504968927,32.996622068125816,15.89628,0.07940391435995969,-0.0006370547,0.016757972542938298
252.5045049424516,33.13230255393685,15.8894205,-0.01732018225488588,-0.0011264096,0.08992903966966066
252.27678935031517,33.16438324238936,17.154057,0.5378537701662639,-1.8895662e-05,0.03220932001221828
251.80430618500426,33.877268251010264,16.433117,0.13227274391605282,-0.00066441495,0.09333397632650743
252.14521645544437,33.21957199796084,16.449186,0.5903236538915837,-5.62136e-05,0.11125897690870883
251.95045504985598,33.53341693872855,17.335691,0.2916682574752281,-0.00023615843,0.09100001172071334
251.69889436308,33.70664965206271,16.264652,0.967319699803393,-3.096029e-05,0.013938529212346612
251.98543711691397,33.67201225499748,16.171448,1.2149504549616104,-7.791455e-05,0.11717068504907606
252.05697708792331,33.97309710530768,17.529526,0.932466097470341,-9.0582565e-05,0.09996247276628042
251.83976589000355,33.77673499061547,17.40523,0.3307278411222091,-0.00040071612,0.18447765971047253
252.0151661596793,34.02735271924085,17.165306,0.6774205470257845,-0.00012499957,0.023562702636161368
251.94511098976807,33.94758586781318,17.495924,0.3637461946582139,-0.0005747191,0.3212227165144434
252.14302568306294,33.06614766691948,15.817718,0.0922146144156109,-0.00031417343,0.04360832484300593
251.98468054924584,33.03866781486338,15.714165,1.174181339606689,-0.00030443157,0.38362941323103117
251.82825374908822,33.15025094713689,17.130903,0.03658034127744242,-0.0010003814,0.07113086327520478
252.04247624651327,33.02393357032599,17.356657,-0.08574760436615995,-0.0005637772,0.08839626048765636
251.41493793253977,33.74178291079527,17.377432,0.6605626119031891,-0.00019434749,0.04050519321780556
251.38622080672147,33.564261370172666,17.486574,0.5530715449744223,-0.0008645097,0.33504824093063934
251.61856158592457,33.270719052708344,17.532278,0.08566480681388156,-4.972126e-05,0.06800792971295005
251.42299270195153,33.901659399232116,16.91184,0.35936184664655557,-0.00018945168,0.37123429690283166
251.38079280736443,33.53578203828307,16.443195,-0.02979972616555239,-0.0010907464,0.016564323398255327
251.63022978519962,33.62610683416876,17.566206,0.3109742519707208,-0.00026780163,0.16074629798167062
251.63470290202432,33.473279924043695,17.270924,0.02320420895650377,-6.2839994e-05,0.08175398809548219
251.58706450249315,33.997518894555164,17.069757,0.010310189373933257,-0.0004587355,0.07995774900127654
251.75274028667428,33.062805207967926,17.253233,0.5450402235588194,-0.00020012214,0.128782943285792
251.87338167460126,32.68317043773761,17.048271,0.12606095481063395,-0.0008519444,0.11373738306384766
251.57417126065275,33.26449337905389,15.065693,1.4945894149047458,-0.000697707,0.8303050402570519
251.67607912678181,33.21656645919887,16.880323,0.02275267691236811,-0.00020495606,0.08909330649142559
251.6510029697191,32.77382450133535,18.869831,11.44933027808455,1.237896,0.646473493262422
251.5060723494047,33.26669412436128,17.22172,0.12866689567768294,-0.0010866357,0.073355819558332
251.28813122046094,33.679607868449395,16.746883,0.4842711972520537,-0.00082144456,0.3730653598335551
251.13864405680138,33.4599297702203,16.289537,0.2555495443193109,-0.00010568125,0.1090970086028035
251.25637521925975,33.31371192892765,15.5908785,0.10185104819869627,-4.760995e-05,0.0969438811728248
251.21761177432015,33.69040234293547,16.897596,0.4220856221884562,5.314624e-05,0.22562803621609281
251.16351874071196,33.6501908887825,17.36164,0.46642940499874674,-0.0002743672,0.11206394307662035
251.2367597745157,33.700754216573024,17.40536,0.1782674083242752,-0.000399256,0.039169742227158716
252.27163603689394,34.67995154587269,16.815487,0.41694489849100425,-0.00016080085,0.3830111998776775
252.41344353898333,34.792342125080424,17.122322,1.088691678875322,-2.2082877e-05,0.024194949346168528
251.89095952141648,34.40080564801252,17.214668,0.9552012974559375,-4.341982e-05,0.06354874728295827
251.96141354408957,34.06272178700125,17.369177,0.10804062797721302,-0.000402655,0.07509035029835757
251.8144128052592,34.27430181295377,15.330687,0.08507777007141704,-0.00084785465,0.030890243332479413
252.10975109978793,34.06057820366112,16.35982,0.6878110060438194,-3.3483953e-05,0.05483137317185272
252.7304850060498,34.798021983054056,16.878681,0.48283389737564336,-0.0005397797,0.4721797082560762
252.73197272366207,34.74943839265977,16.863651,0.1400877691200667,-0.0015364761,0.03150977318628299
252.76174637234237,34.74717586522139,16.7044,1.0722821410457566,-1.7441167e-05,0.07924146963477849
252.83609250115376,34.96531799747579,15.304756,0.612623969829932,-0.0001420424,0.08313719382343539
252.7858802332287,34.86651599549194,15.610065,1.2741672488635445,-0.00032851181,0.05987125376614698
252.74960490645628,35.01408701306815,15.642212,0.09907351915231397,-0.00027154497,0.07708852842629449
252.683715542076,35.031084113506544,16.343473,0.05803756236971602,-0.0008364707,0.12922195268792586
252.76581626298398,34.99184732970194,17.37336,0.3205172418299172,-0.00030616883,0.11055884031426283
252.74719259670087,34.95981899435703,17.518326,0.027927728443738496,-0.0002922742,0.05440351781638347
252.82302477612924,35.35018739991865,17.566162,0.5709223983479775,-0.00018333338,0.14128038175961247
252.74152141370925,35.05502693446732,17.627293,0.5012959342192533,-0.0001421874,0.02933327983037971
252.30344498855004,34.674830858742496,17.589764,0.5035220734740288,-6.558689e-05,0.07963854141779643
252.44433780723364,34.22796797367887,17.135227,0.3262287824826229,-0.0004019535,0.0991042255800754
252.31425217141927,34.42136698516586,15.87723,0.03370283118146283,-0.0004277197,0.019170462604103284
252.2659617467277,34.30240439109301,15.95886,0.9000983712714096,-0.00014369946,0.19227811489794625
252.34272697016345,34.16060867770721,17.049368,0.1182060171915857,-0.0006969928,0.041747554809891875
252.17007264021632,34.57850712035446,17.488241,-0.03992583409659475,-0.00069774676,0.08632218729498276
